Time [s],Packet ID,MOSI,MISO
0.0000000000,0,The initial (idle) state of the CLK line does not match the settings,
0.0000146800,2,0x1000,
0.0000162200,2,0x2A80,
0.0000177600,2,0x2A80,
0.0000193000,2,0x2A80,
0.0000208400,2,0x2A80,
0.0000223600,2,0x2A80,
0.0000239000,2,0x2A80,
0.0000254400,2,0x2A80,
0.0000279400,3,0x0000,
0.0000294800,3,0xD500,
0.0000310000,3,0xD500,
0.0000325400,3,0xD500,
0.0000340800,3,0xD500,
0.0000356200,3,0xD500,
0.0000371600,3,0xD500,
0.0000386800,3,0xD500,
0.0000410800,4,0x0000,
0.0000426200,4,0x8000,
0.0000441600,4,0x8000,
0.0000457000,4,0x8000,
0.0000472400,4,0x8000,
0.0000487600,4,0x8000,
0.0000503000,4,0x8000,
0.0000518400,4,0x8000,
0.0000542400,5,0x0000,
0.0000557800,5,0x2A80,
0.0000573200,5,0x2A80,
0.0000588400,5,0x2A80,
0.0000603800,5,0x2A80,
0.0000619200,5,0x2A80,
0.0000634600,5,0x2A80,
0.0000650000,5,0x2A80,
0.0000674000,6,0x0000,
0.0000689200,6,0xAA80,
0.0000704600,6,0xAA80,
0.0000720000,6,0xAA80,
0.0000735400,6,0xAA80,
0.0000750800,6,0xAA80,
0.0000766000,6,0xAA80,
0.0000781400,6,0xAA80,
0.0000805400,7,0x0000,
0.0000820800,7,0x0000,
0.0000836200,7,0x0000,
0.0000851600,7,0x0000,
0.0000866800,7,0x0000,
0.0000882200,7,0x0000,
0.0000897600,7,0x0000,
0.0000913000,7,0x0000,
0.0000937000,8,0x0000,
0.0000952400,8,0x0000,
0.0000967600,8,0x0000,
0.0000983000,8,0x0000,
0.0000998400,8,0x0000,
0.0001013800,8,0x0000,
0.0001029200,8,0x0000,
0.0001044400,8,0x0000,
0.0001068600,9,0x0000,
0.0001083800,9,0x0000,
0.0001099200,9,0x0000,
0.0001114600,9,0x0000,
0.0001130000,9,0x0000,
0.0001145200,9,0x0000,
0.0001160600,9,0x0000,
0.0001176000,9,0x0000,
0.0001200000,10,0x0000,
0.0001215400,10,0x0000,
0.0001230800,10,0x0000,
0.0001246000,10,0x0000,
0.0001261400,10,0x0000,
0.0001276800,10,0x0000,
0.0001292200,10,0x0000,
0.0001307600,10,0x0000,
0.0001331600,11,0x0000,
0.0001347000,11,0x0000,
0.0001362200,11,0x0000,
0.0001377600,11,0x0000,
0.0001393000,11,0x0000,
0.0001408400,11,0x0000,
0.0001423800,11,0x0000,
0.0001439000,11,0x0000,
0.0001463000,12,0x0000,
0.0001478400,12,0x0000,
0.0001493800,12,0x0000,
0.0001509200,12,0x0000,
0.0001524600,12,0x0000,
0.0001539800,12,0x0000,
0.0001555200,12,0x0000,
0.0001570600,12,0x0000,
0.0001594600,13,0x0000,
0.0001610000,13,0x0000,
0.0001625400,13,0x0000,
0.0001640600,13,0x0000,
0.0001656000,13,0x0000,
0.0001671400,13,0x0000,
0.0001686800,13,0x0000,
0.0001702200,13,0x0000,
0.0001726200,14,0x000F,
0.0001741400,14,0xFF8F,
0.0001756800,14,0xFF8F,
0.0001772200,14,0xFF8F,
0.0001787600,14,0xFF8F,
0.0001803000,14,0xFF8F,
0.0001818200,14,0xFF8F,
0.0001833600,14,0xFF8F,
0.0001857600,15,0x0000,
0.0001873000,15,0x0000,
0.0001888400,15,0x0000,
0.0001903800,15,0x0000,
0.0001919000,15,0x0000,
0.0001934400,15,0x0000,
0.0001949800,15,0x0000,
0.0001965200,15,0x0000,
0.0001989200,16,0x0000,
0.0002004600,16,0x0000,
0.0002019800,16,0x0000,
0.0002035200,16,0x0000,
0.0002050600,16,0x0000,
0.0002066000,16,0x0000,
0.0002081400,16,0x0000,
0.0002096600,16,0x0000,
0.0002120600,17,0x0000,
0.0002136000,17,0x0000,
0.0002151400,17,0x0000,
0.0002166800,17,0x0000,
0.0002182200,17,0x0000,
0.0002197400,17,0x0000,
0.0002212800,17,0x0000,
0.0002228200,17,0x0000,
0.0002252200,18,0x0000,
0.0002267600,18,0x0000,
0.0002283000,18,0x0000,
0.0002298200,18,0x0000,
